hlasovani_id,zasedani,cislo,datum,predmet,vysledek,zdroj_id,url,pritomno,ano,ne,zdrzel_se,nehlasoval,kontrola,omezeni,platnost_dle_zapisu,pouzitelne_pro_statistiky
Z9-12-020,Z9/12,20,2023-11-14,"20. Zapojení Fondu rezerv a rozvoje v souvislosti s poskytnutím investičního transferu městské části Brno-sever na akci ""Konektivní škola v polytechnickém světě práce ZŠ a MŠ Brno, Merhautova 37"" – návrh rozpočtového opatření",Přijato,388740767f34b493,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-20-32507.html,51,45,3,2,1,ok,,není označeno jako neplatné,ano
Z9-12-021,Z9/12,21,2023-11-14,"21. Návrh na prodloužení termínu vyúčtování, změnu účelu a tvorba Fondu rezerv a rozvoje na základě očekávaného nedočerpání transferů poskytnutých městským částem v rámci postoupených příjmů od města Brna na rok 2023 – návrh rozpočtového opatření",Přijato,0bd903b5eafe1951,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-21-32542.html,51,51,0,0,0,ok,,není označeno jako neplatné,ano
Z9-12-022,Z9/12,22,2023-11-14,22. Návrh rozpočtového opatření na zajištění provozu obecního systému odpadového hospodářství statutárního města Brna,Přijato,410cc14489ecd316,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-22-33074.html,51,44,0,5,2,ok,,není označeno jako neplatné,ano
Z9-12-023,Z9/12,23,2023-11-14,23. Návrh na poskytnutí investičních dotací v rámci dotačního programu Podpora vytváření zelených střech,Přijato,410b5b4c47281300,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-23-33115.html,51,45,0,5,1,ok,,není označeno jako neplatné,ano
Z9-12-024,Z9/12,24,2023-11-14,24. Návrh na poskytnutí investičních dotací v rámci dotačního programu Podpora využití srážkové vody,Přijato,a00338e95df00917,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-24-33148.html,51,49,0,0,2,ok,,není označeno jako neplatné,ano
Z9-12-025,Z9/12,25,2023-11-14,"25. Návrh na poskytnutí účelového investičního příspěvku Divadlu Radost, příspěvkové organizaci, na projektovou dokumentaci Ozelenění vnitrobloku Divadla Radost – návrh rozpočtového opatření",Přijato,d2411531cf14becc,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-25-33181.html,51,44,4,1,2,ok,,není označeno jako neplatné,ano
Z9-12-026,Z9/12,26,2023-11-14,"26. Návrh na poskytnutí individuální investiční dotace spolku Tělovýchovná jednota START Brno, z. s., na projekt „Rekonstrukce fotbalových šaten TJ START Brno, z. s.“ spolufinancovaný z rozpočtu Národní sportovní agentury – návrh rozpočtového opatření",Přijato,85e925e49598eb5b,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-26-33221.html,51,50,0,0,1,ok,,není označeno jako neplatné,ano
Z9-12-027,Z9/12,27,2023-11-14,27. Návrh na poskytnutí individuálních neinvestičních dotací pro oblast tělovýchovy a sportu na rok 2023 – III. kolo – návrh rozpočtového opatření,Přijato,c1818ba67632e712,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-27-33256.html,51,49,0,1,1,ok,,není označeno jako neplatné,ano
Z9-12-028,Z9/12,28,2023-11-14,"28. Návrh na poskytnutí neinvestiční dotace na zajištění provozu společnosti CD CENTRUM COMS, a. s.",Přijato,2b3109092b3c6d28,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-28-33286.html,51,47,0,2,2,ok,,není označeno jako neplatné,ano
Z9-12-029,Z9/12,29,2023-11-14,"29. Návrh na poskytnutí účelového neinvestičního příspěvku Městskému divadlu Brno, příspěvkové organizaci v roce 2023 – návrh rozpočtového opatření",Přijato,824aa4d1b6674187,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-29-33396.html,51,45,0,4,2,ok,,není označeno jako neplatné,ano
Z9-12-030,Z9/12,30,2023-11-14,30. Návrh na poskytnutí neinvestičních příspěvků základním školám na zajištění vzdělávacího projektu Příběhy našich sousedů – návrh rozpočtového opatření,Přijato,ec387864e7db4cc9,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-30-33428.html,51,44,5,0,2,ok,,není označeno jako neplatné,ano
Z9-12-031,Z9/12,31,2023-11-14,"31. Návrh na poskytnutí individuální neinvestiční dotace pro Centrum Brusinka, z. s., na provoz spolku – návrh rozpočtového opatření",Přijato,d7fa1a5f92e03610,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-31-33461.html,51,34,0,11,6,ok,,není označeno jako neplatné,ano
Z9-12-032,Z9/12,32,2023-11-14,32. Návrh na snížení příspěvku zřizovatele příspěvkovým organizacím v působnosti Odboru sociální péče MMB na rok 2023 – návrh rozpočtového opatření,Přijato,48abd6c6608759d9,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-32-33496.html,51,39,1,8,3,ok,,není označeno jako neplatné,ano
Z9-12-033,Z9/12,33,2023-11-14,"33. Návrh na navýšení účelového neinvestičního příspěvku poskytnutého Veřejné zeleni města Brna, příspěvkové organizaci, na projekt ""Stromy II"" – návrh rozpočtového opatření",Přijato,b714050526febec4,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-33-33593.html,51,46,0,4,1,ok,,není označeno jako neplatné,ano
Z9-12-034,Z9/12,34,2023-11-14,34. Návrh na změnu účelu použití části účelové dotace poskytnuté městské části Brno-Ořešín z rozpočtu města Brna na výkon práv a povinností k veřejně přístupným účelovým komunikacím a dopravním plochám v majetku města Brna,Přijato,6ba7cae2552b83f3,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-34-33631.html,51,50,0,0,1,ok,,není označeno jako neplatné,ano
Z9-12-035,Z9/12,35,2023-11-14,35. Návrh na změnu účelu využití specifické dotace na pořádání kulturní akce poskytnuté městské části Brno-Chrlice pro rok 2023,Přijato,dc05c20f9e775fab,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-35-33663.html,51,47,0,0,4,ok,,není označeno jako neplatné,ano
Z9-12-036,Z9/12,36,2023-11-14,36. Návrh změn neinvestičních příspěvků u příspěvkových organizací v působnosti Odboru kultury MMB v roce 2023 – návrh rozpočtových opatření,Přijato,7f8fa9218d1071f4,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-36-33697.html,51,49,0,0,2,ok,,není označeno jako neplatné,ano
Z9-12-037,Z9/12,37,2023-11-14,37. Návrh na změnu účelu části investičního příspěvku schváleného Úrazové nemocnici v Brně,Přijato,d953e05d3c0f4e36,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-37-33727.html,51,47,0,0,4,ok,,není označeno jako neplatné,ano
Z9-12-038,Z9/12,38,2023-11-14,38. Návrh na převod transferů poskytnutých městským částem z rozpočtu Odboru investičního MMB v rámci postoupených příjmů od města na r. 2023 – návrh rozpočtového opatření,Přijato,aa0520e5f6b5c895,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-38-33765.html,51,51,0,0,0,ok,,není označeno jako neplatné,ano
Z9-12-039,Z9/12,39,2023-11-14,39. Návrh na změnu termínu vyúčtování a účelu využití účelových investičních transferů poskytnutých městským částem,Přijato,6084a974de5e1d79,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-39-33799.html,51,48,0,0,3,ok,,není označeno jako neplatné,ano
Z9-12-040,Z9/12,40,2023-11-14,40. Návrh na prodloužení termínu čerpání a vyúčtování účelových investičních a neinvestičních příspěvků poskytnutých příspěvkovým organizacím v působnosti Odboru kultury MMB z rozpočtu na rok 2022 a 2023,Přijato,21982ffb8444ad96,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-40-33900.html,51,47,2,0,2,ok,,není označeno jako neplatné,ano
Z9-12-041,Z9/12,41,2023-11-14,"41. Návrh prodloužení realizace projektu, návrh dodatku č. 1 ke smlouvě o poskytnutí dotace z rozpočtu města Brna na rok 2023 uzavřené s Martinem Reinerem",Přijato,a8e20d2f8e7cfd85,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-41-33931.html,51,45,4,1,1,ok,,není označeno jako neplatné,ano
Z9-12-042,Z9/12,42,2023-11-14,42. Návrh smlouvy o poskytnutí individuální neinvestiční dotace Regionální hospodářské komoře Brno na realizaci projektu „Propojujeme živé vědy – Life Sciences 4.0“ – návrh rozpočtového opatření,Přijato,7676fa3e51f891a7,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-42-33967.html,51,43,5,1,2,ok,,není označeno jako neplatné,ano
Z9-12-043,Z9/12,43,2023-11-14,43. Návrh Smlouvy o poskytnutí investičního příspěvku „NOVÁ ZBROJOVKA – objekt E“,Přijato,9ffbad0bb8981de8,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-43-33996.html,51,44,0,6,1,ok,,není označeno jako neplatné,ano
Z9-12-044,Z9/12,44,2023-11-14,"44. Návrh dodatku č. 1 ke smlouvě o poskytnutí investiční dotace na rekonstrukci veřejného osvětlení na parkovišti Městského divadla uzavřené mezi statutárním městem Brnem a společností Technické sítě Brno, akciová společnost",Přijato,5feff3569917d2a9,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-44-34033.html,51,50,0,0,1,ok,,není označeno jako neplatné,ano
Z9-12-045,Z9/12,45,2023-11-14,"45. Návrh na uzavření dodatků ke smlouvám o poskytnutí individuálních investičních dotací na realizaci projektů na sportovištích v majetku STAREZ-SPORT, a. s.",Přijato,13f8ccfb10c75ce8,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-45-34071.html,51,49,0,0,2,ok,,není označeno jako neplatné,ano
Z9-12-046,Z9/12,46,2023-11-14,"46. Návrh Dodatku ke smlouvě o poskytnutí dotace uzavíraný se Senioři České republiky, z. s., Městská organizace Brno",Přijato,c2bb91a89b291fdd,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-46-34109.html,51,48,0,0,3,ok,,není označeno jako neplatné,ano
Z9-12-047,Z9/12,47,2023-11-14,48. Projekty financované z Fondu kofinancování projektů – listopad 2023 – návrh rozpočtového opatření,Přijato,6d81dea876dceacd,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-47-34141.html,51,44,0,5,2,ok,,není označeno jako neplatné,ano
Z9-12-048,Z9/12,48,2023-11-14,47. Finanční prostředky Fondu kofinancování projektů – listopad 2023 – návrh rozpočtového opatření,Přijato,66b78ab2f9931b4f,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-48-34173.html,51,49,0,0,2,ok,,není označeno jako neplatné,ano
Z9-12-049,Z9/12,49,2023-11-14,"49. Projekt ""Sanace svahové nestability v areálu Zoo Brno"" – posouzení projektu, návrh rozpočtového opatření",Přijato,9e9c5ad25570524f,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-49-34359.html,51,51,0,0,0,ok,,není označeno jako neplatné,ano
Z9-12-050,Z9/12,50,2023-11-14,"50. Projekt ""Zvýšení kvality a dostupnosti domácí paliativní péče"" – posouzení projektu, návrh rozpočtového opatření",Přijato,1292d6093f34b94c,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-50-34391.html,51,51,0,0,0,ok,,není označeno jako neplatné,ano
Z9-12-051,Z9/12,51,2023-11-14,"51. Projekt ""Podpora uplatnitelnosti ohrožených skupin trhu práce na území města Brna metodou Individual Placement and Support""– rozhodnutí o poskytnutí dotace",Přijato,22e9ea08f24604c6,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-51-34426.html,51,48,0,2,1,ok,,není označeno jako neplatné,ano
Z9-12-052,Z9/12,52,2023-11-14,"52. Projekt ""Akumulace dešťových vod v lokalitě Líšeň – Rokle"" – návrh smlouvy o poskytnutí podpory",Přijato,cd3c6019ed4d25bc,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-52-34457.html,51,48,0,2,1,ok,,není označeno jako neplatné,ano
Z9-12-053,Z9/12,53,2023-11-14,"53. Návrh vzorové dohody o narovnání s bezúpl. převodem spoluvl. podílů města na byt. jednotkách domu Adamcova 1229/4 členům Bytového družstva ADAMCOVA 4, družstvo, prodej pozemků p. č.7190/110, 7190/169, k. ú. Bystrc, návrh zřízení služebností",Přijato,581d4a627fda91cf,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-53-34493.html,51,50,0,0,1,ok,,není označeno jako neplatné,ano
Z9-12-054,Z9/12,54,2023-11-14,54. Adresný záměr bezúplatného převodu spoluvlastnických podílů na bytových jednotkách domu č. p. 957 Bezručova 19 v Brně členům Bytového družstva Bezručova 19,Přijato,758a78d41646bf57,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-54-34527.html,51,44,0,3,4,ok,,není označeno jako neplatné,ano
Z9-12-055,Z9/12,55,2023-11-14,"55. Záměr prodeje volné vymezené bytové jednotky č. 51/19 v domě Gallašova 8, Brno",Přijato,420869a6fd741714,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-55-34559.html,51,43,0,5,3,ok,,není označeno jako neplatné,ano
Z9-12-056,Z9/12,56,2023-11-14,"56. Záměr prodeje volné vymezené bytové jednotky č. 73/12 v domě Špitálka 18, 18a, Brno",Přijato,5b06c989af81978c,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-56-34591.html,51,43,0,5,3,ok,,není označeno jako neplatné,ano
Z9-12-057,Z9/12,57,2023-11-14,57. Návrh zpeněžení pozemku p. č. 1897/163 v k. ú. Maloměřice formou veřejné elektronické dobrovolné dražby,Přijato,17d366bac5339468,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-57-34621.html,51,40,0,10,1,ok,,není označeno jako neplatné,ano
Z9-12-058,Z9/12,58,2023-11-14,"58. Návrh zpeněžení části pozemku p. č. 5328 v k. ú. Komín formou veřejné elektronické dobrovolné dražby zajišťované prostřednictvím společnosti CD CENTRUM COMS, a. s.",Přijato,5a6fe4b5559b873d,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-58-34657.html,51,40,0,10,1,ok,,není označeno jako neplatné,ano
Z9-12-059,Z9/12,59,2023-11-14,59. Návrh na uzavření Dodatku č. 1 ke smlouvě o smlouvě budoucí kupní č. 6322070465,Přijato,d165813dcade434e,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-59-34686.html,51,42,0,6,3,ok,,není označeno jako neplatné,ano
Z9-12-060,Z9/12,60,2023-11-14,60. Návrh dodatku č. 1 ke smlouvě o uzavření budoucí kupní smlouvy a budoucí smlouvy o zřízení služebnosti,Přijato,686c937359c4a2ce,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-60-34716.html,51,49,0,0,2,ok,,není označeno jako neplatné,ano
Z9-12-061,Z9/12,61,2023-11-14,61. Návrh na uzavření dodatku č. 2 ke Smlouvě o uzavření budoucí kupní smlouvy č. 6319074508 s Masarykovou univerzitou,Přijato,2e40651775c84e5d,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-61-34748.html,51,50,0,0,1,ok,,není označeno jako neplatné,ano
Z9-12-062,Z9/12,62,2023-11-14,Body č. 62-64,Přijato,019cf724fb32fee0,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-62-34814.html,51,48,0,1,2,ok,,není označeno jako neplatné,ano
Z9-12-063,Z9/12,63,2023-11-14,65. Návrh prodeje pozemku p. č. 834/46 v k. ú. Medlánky,Přijato,d8b0229e186d9ed0,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-63-34845.html,51,42,0,6,3,ok,,není označeno jako neplatné,ano
Z9-12-064,Z9/12,64,2023-11-14,"66. Návrh prodeje pozemku p. č. 1676/11 v k. ú. Starý Lískovec 67. Návrh prodeje pozemků p. č. 351/3, 351/4 v k. ú. Slatina",Přijato,38e152ba3c204cc4,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-64-34880.html,51,43,0,1,7,ok,,není označeno jako neplatné,ano
Z9-12-065,Z9/12,65,2023-11-14,"68. Návrh prodeje pozemků p. č. 501/5, 505/5 v k. ú. Nový Lískovec, návrh na zřízení služebnosti",Přijato,3eedccf4c6d8afe2,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-65-34912.html,51,44,0,4,3,ok,,není označeno jako neplatné,ano
Z9-12-066,Z9/12,66,2023-11-14,Body č. 69-71,Přijato,7855d79e2644da22,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-66-34947.html,51,51,0,0,0,ok,,není označeno jako neplatné,ano
Z9-12-067,Z9/12,67,2023-11-14,"72. Návrh na změnu usnesení Z9/09. zasedání Zastupitelstva města Brna konaného dne 5. 9. 2023, bod č. 100 – návrh prodeje pozemků p. č. 1521/15 a p. č. 1521/24, vše v k. ú. Stránice",Přijato,3fc629d9e135e9cb,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-67-34983.html,51,50,0,0,1,ok,,není označeno jako neplatné,ano
Z9-12-068,Z9/12,68,2023-11-14,Body č. 73-80,Přijato,7c1b65f4f733de67,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-68-35032.html,51,50,0,0,1,ok,,není označeno jako neplatné,ano
Z9-12-069,Z9/12,69,2023-11-14,81. Návrh nabytí komunikačních staveb při ulici Gustava Broma – úsek B1 a část úseku B2 v k. ú. Sadová a nabytí pozemků v k. ú. Sadová,Přijato,340b6322e4f410fb,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-69-35068.html,51,51,0,0,0,ok,,není označeno jako neplatné,ano
Z9-12-070,Z9/12,70,2023-11-14,82. Návrh na bezúplatné nabytí pozemků v k. ú. Žabovřesky z majetku ČR – Státní pozemkový úřad,Přijato,d0854f629c088447,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-70-35097.html,51,51,0,0,0,ok,,není označeno jako neplatné,ano
Z9-12-071,Z9/12,71,2023-11-14,Body č. 83-92,Přijato,46c8d1b7b5035722,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-71-35143.html,51,49,0,0,2,ok,,není označeno jako neplatné,ano
Z9-12-072,Z9/12,72,2023-11-14,93. Návrh dispozice s částí pozemku p. č. 7529/48 v k. ú. Židenice,Přijato,c29b0da2f2072300,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-72-35174.html,51,50,0,0,1,ok,,není označeno jako neplatné,ano
Z9-12-073,Z9/12,73,2023-11-14,"94. Návrh svěření majetku města městské části Brno-jih, pozemek p. č. 577/24 v k. ú. Komárov",Přijato,0046da4aff9ff066,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-73-35321.html,51,51,0,0,0,ok,,není označeno jako neplatné,ano
Z9-12-074,Z9/12,74,2023-11-14,"95. Návrh svěření majetku města městské části Brno-střed, pozemků v k. ú. Staré Brno - var. A",Přijato,0f563824b7c5ab9a,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-74-35365.html,51,50,0,0,1,ok,,není označeno jako neplatné,ano
Z9-12-075,Z9/12,75,2023-11-14,"96. Realizace výstavby Multifunkční sportovní a kulturní haly ve městě Brně – návrh dodatku č. 2 ke smlouvě o společnosti, dodatku č. 1 smlouvy o spolupráci a dodatku č. 1 smlouvy o společném zadávání veřejných zakázek",Přijato,84a029e61f644e65,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-75-35404.html,51,40,1,9,1,ok,,není označeno jako neplatné,ano
Z9-12-076,Z9/12,76,2023-11-14,97. Návrh Dodatku č. 1 ke Smlouvě o spolupráci při výstavbě veřejné infrastruktury „Bytový dům Havlenova“,Přijato,b68dd12430a00759,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-76-35436.html,51,43,0,5,3,ok,,není označeno jako neplatné,ano
Z9-12-077,Z9/12,77,2023-11-14,"98. Návrh Dodatku č. 1 ke Smlouvě o spolupráci při výstavbě veřejné infrastruktury „Residenční park Štefánikova, Brno – soubor staveb I (Etapa A+B)“",Přijato,51194f92d368042f,https://apl.brno.cz/protokoly-zmb/zmb-z9-12/20231114-77-35474.html,51,43,1,5,2,ok,,není označeno jako neplatné,ano
Z9-13-001,Z9/13,1,2023-12-12,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - ověřovatelé zápisu",Přijato,7f71f13add1f97c7,https://apl.brno.cz/protokoly-zmb/zmb-z9-13/20231212-1-29500.html,49,46,0,0,3,ok,,není označeno jako neplatné,ano
Z9-13-002,Z9/13,2,2023-12-12,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o stažení bodu č. 29, 50, 67, 97, 106, 107",Přijato,f5eaf45d43ea9e10,https://apl.brno.cz/protokoly-zmb/zmb-z9-13/20231212-2-29766.html,50,48,0,1,1,ok,,není označeno jako neplatné,ano
Z9-13-003,Z9/13,3,2023-12-12,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o zařazení bodu č. 108, 109, 110",Přijato,6c2bc19744058655,https://apl.brno.cz/protokoly-zmb/zmb-z9-13/20231212-3-29790.html,50,49,0,1,0,ok,,není označeno jako neplatné,ano
